Order_ID,Order_Date,Item_Type,Outlet_Tier,Outlet_Size,Outlet_Establishment_Year,Sales,Rating
17290,2022-05-26,Frozen Foods,Tier 1,Medium,2016,816.53,4.1
17291,2020-07-20,Fruits and Vegetables,Tier 3,Medium,2016,1320.41,4.6
17292,2020-07-20,Soft Drinks,Tier 3,High,2018,133.48,3.8
17293,2022-02-26,Meat,Tier 1,High,2010,344.81,4.9
17294,2021-06-22,Snack Foods,Tier 3,Medium,2018,917.38,4.2
17295,2020-01-18,Frozen Foods,Tier 2,Medium,2010,1888.83,4.0
17296,2022-11-12,Frozen Foods,Tier 2,High,2018,1306.76,3.5
17297,2019-03-26,Seafood,Tier 3,Small,2018,742.79,4.0
17298,2020-09-18,Snack Foods,Tier 3,High,2014,943.02,4.4
17299,2021-04-05,Dairy,Tier 2,High,2014,1698.99,4.7
17300,2019-10-20,Baking Goods,Tier 1,High,2018,1107.82,4.6
17301,2021-12-08,Seafood,Tier 2,High,2010,143.34,4.4
17302,2021-12-26,Breads,Tier 3,Small,2018,862.89,4.2
17303,2021-02-25,Frozen Foods,Tier 2,Medium,2010,806.66,4.3
17304,2019-05-09,Dairy,Tier 1,High,2012,1804.79,4.9
17305,2019-01-29,Snack Foods,Tier 2,Medium,2016,645.55,4.9
17306,2022-09-28,Dairy,Tier 1,Medium,2018,176.15,4.7
17307,2022-02-16,Household,Tier 3,Medium,2012,741.9,3.8
17308,2020-11-22,Household,Tier 2,High,2018,135.6,4.9
17309,2019-05-13,Meat,Tier 2,High,2014,1672.97,4.5
17310,2022-09-12,Household,Tier 1,High,2016,1200.9,4.2
17311,2022-04-23,Frozen Foods,Tier 2,Small,2018,965.28,4.3
17312,2020-10-07,Meat,Tier 2,Medium,2014,751.7,4.2
17313,2020-11-19,Household,Tier 1,Small,2014,864.43,4.2
17314,2020-06-17,Baking Goods,Tier 2,Small,2012,1586.29,4.1
17315,2022-06-18,Baking Goods,Tier 1,High,2014,401.03,4.8
17316,2020-05-30,Snack Foods,Tier 3,Medium,2012,189.31,4.2
17317,2021-08-17,Baking Goods,Tier 2,Medium,2010,1145.36,3.8
17318,2019-06-14,Meat,Tier 1,High,2010,1724.87,3.8
17319,2021-07-15,Dairy,Tier 1,High,2010,1146.36,3.7
17320,2021-07-21,Fruits and Vegetables,Tier 2,Small,2010,1602.5,4.3
17321,2020-07-10,Baking Goods,Tier 1,High,2018,1790.88,4.0
17322,2022-05-26,Seafood,Tier 3,Small,2012,199.93,4.4
17323,2020-11-10,Household,Tier 3,Medium,2010,1198.9,4.9
17324,2021-09-19,Meat,Tier 2,Small,2014,1673.88,4.9
17325,2021-10-25,Breads,Tier 3,High,2012,1304.9,4.0
17326,2021-01-26,Baking Goods,Tier 2,Medium,2018,1203.5,3.8
17327,2022-01-09,Breads,Tier 2,Small,2010,1586.75,3.6
17328,2022-06-24,Seafood,Tier 1,Small,2012,1429.16,3.9
17329,2021-05-04,Frozen Foods,Tier 1,Medium,2016,1028.16,4.3
17330,2020-05-07,Frozen Foods,Tier 1,Small,2010,135.87,4.4
17331,2020-10-10,Household,Tier 1,Small,2012,1246.01,3.6
17332,2022-11-10,Fruits and Vegetables,Tier 2,Small,2010,465.69,3.9
17333,2021-09-18,Baking Goods,Tier 1,High,2016,545.47,3.6
17334,2022-08-23,Household,Tier 1,High,2014,1375.11,4.7
17335,2020-09-19,Fruits and Vegetables,Tier 3,High,2014,933.54,3.9
17336,2020-09-16,Breads,Tier 2,Small,2016,1447.72,4.4
17337,2020-06-26,Seafood,Tier 3,Medium,2012,815.49,4.2
17338,2019-01-07,Household,Tier 3,Small,2018,1746.56,4.2
17339,2021-08-11,Frozen Foods,Tier 3,Small,2010,882.78,4.5
17340,2020-05-29,Dairy,Tier 1,High,2018,1012.96,4.1
17341,2021-01-24,Meat,Tier 2,High,2010,296.23,3.9
17342,2019-03-14,Breads,Tier 3,Small,2018,1031.95,4.1
17343,2019-01-10,Snack Foods,Tier 3,High,2010,517.61,4.7
17344,2020-07-15,Meat,Tier 2,Small,2014,1537.81,4.3
17345,2019-05-02,Seafood,Tier 1,High,2010,1442.39,5.0
17346,2020-11-17,Fruits and Vegetables,Tier 3,Small,2010,80.89,4.7
17347,2020-05-27,Breads,Tier 2,Small,2016,1012.93,4.7
17348,2021-09-16,Soft Drinks,Tier 1,Medium,2016,138.52,4.7
17349,2020-03-16,Meat,Tier 1,High,2010,1160.1,4.2
17350,2021-11-27,Dairy,Tier 1,Medium,2010,1808.2,4.7
17351,2020-12-02,Baking Goods,Tier 1,High,2012,1740.98,4.4
17352,2020-08-13,Baking Goods,Tier 1,High,2014,525.44,3.8
17353,2022-09-30,Soft Drinks,Tier 2,High,2010,323.22,3.6
17354,2022-09-23,Snack Foods,Tier 1,Medium,2010,1592.58,4.2
17355,2022-04-22,Meat,Tier 3,High,2014,1115.06,4.4
17356,2019-03-08,Soft Drinks,Tier 2,Small,2012,876.47,4.0
17357,2019-01-17,Snack Foods,Tier 3,Small,2016,1630.47,4.4
17358,2022-11-07,Baking Goods,Tier 3,High,2016,542.4,3.7
17359,2020-01-03,Breads,Tier 1,High,2014,487.99,4.7
17360,2021-06-22,Soft Drinks,Tier 1,High,2010,1243.27,4.1
17361,2022-09-01,Household,Tier 2,High,2016,581.54,4.6
17362,2020-12-21,Seafood,Tier 2,High,2010,882.24,4.8
17363,2022-09-30,Dairy,Tier 3,High,2018,936.89,3.9
17364,2021-08-15,Meat,Tier 1,Medium,2010,449.8,4.3
17365,2021-06-26,Household,Tier 1,Small,2016,170.29,3.7
17366,2021-09-15,Seafood,Tier 3,High,2010,1545.02,3.6
17367,2020-04-17,Snack Foods,Tier 1,Medium,2010,1578.0,3.6
17368,2019-04-25,Seafood,Tier 2,Medium,2012,1216.82,4.9
17369,2019-04-10,Snack Foods,Tier 3,High,2012,339.79,3.6
17370,2020-03-13,Meat,Tier 1,Medium,2010,978.62,4.4
17371,2022-09-30,Snack Foods,Tier 3,Small,2014,396.9,3.6
17372,2019-12-15,Meat,Tier 1,High,2014,1768.48,4.6
17373,2019-05-19,Fruits and Vegetables,Tier 1,High,2014,1409.71,4.2
17374,2021-04-07,Breads,Tier 1,Small,2014,111.18,3.8
17375,2019-11-20,Baking Goods,Tier 2,Medium,2016,53.25,4.4
17376,2021-04-25,Meat,Tier 3,High,2014,1968.33,4.0
17377,2022-08-18,Frozen Foods,Tier 2,Small,2016,127.7,3.7
17378,2019-10-21,Fruits and Vegetables,Tier 2,Small,2014,1738.43,4.6
17379,2021-08-25,Breads,Tier 3,High,2010,1913.84,4.1
17380,2022-08-08,Frozen Foods,Tier 3,Small,2014,650.8,4.2
17381,2019-03-15,Household,Tier 1,High,2010,1103.27,3.6
17382,2020-04-28,Frozen Foods,Tier 1,Medium,2010,1312.45,4.3
17383,2019-01-16,Breads,Tier 3,High,2012,1064.83,4.3
17384,2022-09-21,Dairy,Tier 1,High,2018,466.33,4.6
17385,2021-03-03,Snack Foods,Tier 1,Small,2018,1183.41,4.2
17386,2020-05-30,Snack Foods,Tier 3,Small,2010,554.41,4.8
17387,2021-07-13,Household,Tier 2,Medium,2018,371.79,4.0
17388,2022-02-24,Breads,Tier 3,High,2018,1035.77,4.6
17389,2021-04-03,Fruits and Vegetables,Tier 3,Medium,2014,775.4,3.9
17390,2020-06-01,Meat,Tier 2,Small,2018,103.45,4.8
17391,2019-05-09,Seafood,Tier 1,Medium,2018,1901.87,4.0
17392,2020-05-25,Meat,Tier 2,High,2018,127.14,4.6
17393,2020-02-27,Household,Tier 2,High,2012,1810.76,4.7
17394,2020-01-20,Breads,Tier 3,High,2018,419.99,3.7
17395,2019-08-20,Frozen Foods,Tier 1,Small,2014,326.63,4.7
17396,2021-08-16,Dairy,Tier 1,Small,2016,184.87,3.9
17397,2021-04-04,Household,Tier 2,High,2012,880.12,4.4
17398,2022-05-03,Dairy,Tier 3,Small,2014,1194.38,4.3
17399,2019-03-06,Breads,Tier 2,Medium,2010,1812.28,4.4
17400,2021-04-12,Seafood,Tier 1,Medium,2014,1578.31,4.7
17401,2020-09-06,Breads,Tier 1,High,2016,361.27,4.7
17402,2022-07-24,Soft Drinks,Tier 3,Small,2012,377.07,3.9
17403,2022-06-01,Baking Goods,Tier 3,High,2016,65.91,3.8
17404,2021-03-11,Baking Goods,Tier 2,Medium,2010,1391.25,3.6
17405,2019-10-05,Baking Goods,Tier 3,Medium,2010,84.08,4.6
17406,2020-01-01,Baking Goods,Tier 2,Small,2010,320.17,4.2
17407,2020-05-30,Frozen Foods,Tier 3,Medium,2014,1287.37,3.7
17408,2022-05-23,Snack Foods,Tier 2,Small,2014,343.02,4.2
17409,2020-03-14,Soft Drinks,Tier 1,Small,2018,348.77,5.0
17410,2020-03-03,Household,Tier 1,Medium,2010,506.31,4.3
17411,2020-12-29,Meat,Tier 1,Medium,2016,801.26,4.8
17412,2020-01-31,Frozen Foods,Tier 1,High,2010,65.34,3.6
17413,2022-05-17,Fruits and Vegetables,Tier 1,Small,2012,1504.82,4.9
17414,2020-08-08,Seafood,Tier 1,High,2014,1558.96,4.3
17415,2022-06-04,Frozen Foods,Tier 3,Small,2010,765.15,4.3
17416,2020-01-10,Breads,Tier 3,Medium,2018,1606.34,3.7
17417,2021-08-05,Meat,Tier 3,Small,2010,605.3,4.2
17418,2019-04-03,Seafood,Tier 2,High,2018,1972.1,4.2
17419,2019-11-17,Baking Goods,Tier 3,Small,2014,825.58,3.7
17420,2021-10-30,Snack Foods,Tier 3,Medium,2014,1354.19,4.0
17421,2021-07-02,Soft Drinks,Tier 2,High,2018,678.77,4.8
17422,2022-08-19,Baking Goods,Tier 2,Small,2012,929.12,3.6
17423,2022-09-07,Household,Tier 1,Small,2014,1307.91,4.3
17424,2022-07-25,Fruits and Vegetables,Tier 3,Small,2018,727.67,4.7
17425,2022-11-17,Snack Foods,Tier 3,Small,2014,1330.36,5.0
17426,2021-07-05,Seafood,Tier 2,Small,2010,334.73,4.5
17427,2019-04-05,Baking Goods,Tier 1,Medium,2016,993.32,3.6
17428,2021-08-16,Breads,Tier 3,Medium,2012,582.08,4.6
17429,2022-02-04,Fruits and Vegetables,Tier 2,High,2016,1844.06,4.6
17430,2022-11-14,Soft Drinks,Tier 2,Small,2012,1658.17,4.3
17431,2019-03-12,Meat,Tier 3,Medium,2010,1000.47,4.1
17432,2020-10-25,Baking Goods,Tier 2,Medium,2018,934.81,4.2
17433,2021-08-26,Household,Tier 2,Small,2018,1676.28,4.9
17434,2020-08-09,Meat,Tier 3,High,2018,1396.38,4.8
17435,2022-10-31,Breads,Tier 1,Small,2010,1382.48,3.9
17436,2020-12-27,Household,Tier 3,High,2016,1119.1,3.6
17437,2020-01-03,Seafood,Tier 1,High,2014,1731.6,4.6
17438,2019-02-20,Fruits and Vegetables,Tier 2,Medium,2018,419.52,4.3
17439,2022-03-12,Dairy,Tier 3,High,2014,1730.68,4.5
17440,2022-12-13,Seafood,Tier 3,Medium,2016,1065.45,4.9
17441,2021-09-14,Household,Tier 1,Medium,2014,1261.59,4.9
17442,2022-04-05,Baking Goods,Tier 2,Small,2014,1926.72,4.7
17443,2019-09-17,Breads,Tier 3,Small,2014,877.78,3.9
17444,2022-04-30,Baking Goods,Tier 3,High,2010,1352.66,4.7
17445,2022-05-10,Snack Foods,Tier 2,Small,2016,1068.15,4.8
17446,2022-04-23,Soft Drinks,Tier 1,Small,2014,1866.63,3.5
17447,2019-06-07,Snack Foods,Tier 3,High,2018,1000.91,4.1
17448,2019-04-09,Dairy,Tier 2,Small,2018,549.46,4.0
17449,2019-08-29,Household,Tier 3,Medium,2016,991.33,4.8
17450,2019-07-21,Baking Goods,Tier 3,Small,2010,1837.68,3.7
17451,2020-09-25,Soft Drinks,Tier 3,Small,2014,1026.39,4.4
17452,2022-01-24,Soft Drinks,Tier 1,Small,2010,334.98,4.3
17453,2021-01-15,Meat,Tier 2,Medium,2016,1106.13,4.9
17454,2020-05-04,Baking Goods,Tier 3,High,2012,805.82,4.2
17455,2020-08-01,Dairy,Tier 3,Medium,2018,1317.06,3.6
17456,2022-05-26,Soft Drinks,Tier 3,High,2014,520.64,4.8
17457,2020-06-10,Meat,Tier 1,Medium,2014,678.47,4.4
17458,2019-09-30,Snack Foods,Tier 3,Small,2016,1057.32,4.5
17459,2022-05-27,Baking Goods,Tier 2,Medium,2016,280.65,4.6
17460,2021-02-24,Fruits and Vegetables,Tier 1,High,2010,460.49,4.7
17461,2022-09-17,Baking Goods,Tier 2,Small,2018,1612.62,4.6
17462,2020-03-28,Baking Goods,Tier 3,High,2010,1881.48,3.9
17463,2022-03-21,Frozen Foods,Tier 3,Small,2016,1940.59,4.9
17464,2019-12-13,Baking Goods,Tier 1,Small,2018,1877.66,3.7
17465,2021-03-26,Seafood,Tier 3,Medium,2016,1886.94,4.1
17466,2020-02-18,Breads,Tier 2,High,2010,1651.13,4.3
17467,2020-03-06,Snack Foods,Tier 2,Medium,2010,1484.45,3.6
17468,2020-01-14,Dairy,Tier 2,High,2010,502.09,3.7
17469,2021-09-24,Soft Drinks,Tier 3,Medium,2012,911.37,3.8
17470,2021-06-13,Breads,Tier 3,Small,2010,826.03,4.8
17471,2020-03-03,Breads,Tier 1,High,2014,1474.17,4.4
17472,2022-01-12,Meat,Tier 1,High,2010,977.0,3.7
17473,2019-07-11,Dairy,Tier 2,Medium,2016,752.34,4.6
17474,2019-02-10,Household,Tier 2,High,2010,1637.45,4.2
17475,2022-08-25,Household,Tier 1,Medium,2016,1512.32,3.7
17476,2022-11-02,Dairy,Tier 1,Medium,2016,769.19,4.3
17477,2019-05-16,Frozen Foods,Tier 2,High,2018,867.68,4.1
17478,2019-04-16,Dairy,Tier 1,Medium,2012,1791.72,4.5
17479,2020-06-02,Soft Drinks,Tier 3,High,2016,1478.72,5.0
17480,2021-03-24,Dairy,Tier 3,Small,2016,1395.47,4.6
17481,2019-05-06,Frozen Foods,Tier 1,Medium,2014,1437.82,4.3
17482,2022-10-12,Frozen Foods,Tier 1,Small,2010,249.49,4.4
17483,2020-02-04,Fruits and Vegetables,Tier 3,Medium,2012,1148.83,4.7
17484,2019-03-20,Baking Goods,Tier 3,High,2012,617.45,3.8
17485,2020-01-24,Frozen Foods,Tier 2,Medium,2018,215.42,3.7
17486,2019-03-15,Frozen Foods,Tier 1,Medium,2016,1475.58,4.4
17487,2021-10-25,Soft Drinks,Tier 3,High,2016,643.45,4.6
17488,2019-03-23,Frozen Foods,Tier 1,Small,2014,654.61,4.1
17489,2021-02-14,Meat,Tier 3,High,2012,1297.72,3.8
17490,2021-09-17,Fruits and Vegetables,Tier 3,Small,2010,1349.21,4.5
17491,2022-11-29,Meat,Tier 1,Small,2018,974.43,4.5
17492,2019-10-05,Snack Foods,Tier 2,Medium,2018,1135.11,4.7
17493,2021-04-19,Seafood,Tier 3,Medium,2018,1705.33,4.4
17494,2019-08-12,Fruits and Vegetables,Tier 1,Small,2018,258.81,4.0
17495,2021-12-27,Baking Goods,Tier 3,High,2012,177.43,3.8
17496,2022-09-05,Household,Tier 1,Small,2016,1329.68,3.6
17497,2020-08-28,Seafood,Tier 1,Medium,2012,1227.43,4.1
17498,2019-01-19,Baking Goods,Tier 3,High,2010,412.55,4.7
17499,2020-10-01,Seafood,Tier 2,High,2018,1067.7,4.6
17500,2022-09-28,Dairy,Tier 3,Medium,2012,1504.05,4.9
17501,2022-09-28,Dairy,Tier 3,High,2010,1476.83,3.5
17502,2019-04-07,Seafood,Tier 2,High,2014,1211.66,3.8
17503,2021-12-11,Baking Goods,Tier 2,Small,2018,304.37,4.5
17504,2019-06-24,Dairy,Tier 1,Small,2016,642.81,4.3
17505,2022-09-23,Soft Drinks,Tier 1,Medium,2016,841.28,4.6
17506,2022-10-08,Fruits and Vegetables,Tier 2,Small,2016,1587.09,4.1
17507,2022-11-15,Dairy,Tier 2,High,2010,1110.43,4.0
17508,2022-02-12,Household,Tier 3,Medium,2012,1479.74,4.5
17509,2019-12-14,Household,Tier 2,Medium,2018,1850.84,4.1
17510,2019-01-01,Snack Foods,Tier 3,Medium,2018,1266.65,3.9
17511,2019-03-04,Household,Tier 3,High,2018,512.44,4.0
17512,2019-08-14,Meat,Tier 3,Small,2018,322.18,3.8
17513,2020-02-27,Seafood,Tier 2,High,2014,51.06,3.5
17514,2021-11-08,Seafood,Tier 2,High,2018,392.48,4.5
17515,2019-01-31,Seafood,Tier 3,Small,2014,574.96,4.6
17516,2021-04-24,Fruits and Vegetables,Tier 2,Small,2012,576.07,4.7
17517,2020-09-24,Meat,Tier 1,High,2016,1350.81,3.8
17518,2019-01-24,Snack Foods,Tier 1,Small,2014,342.97,4.9
17519,2021-04-16,Baking Goods,Tier 3,High,2016,899.14,4.0
17520,2021-09-09,Frozen Foods,Tier 2,Small,2016,59.57,4.8
17521,2022-05-19,Dairy,Tier 1,High,2010,559.27,3.9
17522,2019-06-10,Fruits and Vegetables,Tier 3,Small,2014,130.06,3.6
17523,2022-07-02,Frozen Foods,Tier 1,Medium,2018,1433.64,4.3
17524,2019-04-24,Frozen Foods,Tier 3,Small,2010,740.9,4.3
17525,2020-05-18,Soft Drinks,Tier 3,High,2018,986.19,4.9
17526,2021-08-12,Soft Drinks,Tier 3,Small,2016,1534.83,4.5
17527,2022-05-28,Baking Goods,Tier 1,Small,2010,1732.7,4.7
17528,2019-12-23,Fruits and Vegetables,Tier 3,High,2018,1057.51,4.8
17529,2019-06-18,Seafood,Tier 3,Small,2018,1317.05,4.2
17530,2021-08-26,Frozen Foods,Tier 1,Medium,2012,1485.17,4.9
17531,2019-08-30,Frozen Foods,Tier 3,Medium,2010,606.36,4.6
17532,2022-10-30,Dairy,Tier 1,Medium,2010,1429.16,3.7
17533,2019-05-19,Snack Foods,Tier 3,Medium,2016,1324.67,3.9
17534,2019-04-07,Fruits and Vegetables,Tier 2,Small,2016,913.98,3.7
17535,2019-05-27,Dairy,Tier 2,Medium,2010,714.48,4.4
17536,2022-04-20,Meat,Tier 1,Small,2012,1948.64,3.8
17537,2021-12-16,Baking Goods,Tier 3,Medium,2012,1973.32,4.9
17538,2021-12-01,Soft Drinks,Tier 1,Medium,2016,1405.46,4.8
17539,2021-05-15,Snack Foods,Tier 3,High,2014,799.12,4.7
17540,2020-06-26,Seafood,Tier 1,Small,2018,1515.49,4.8
17541,2020-11-22,Meat,Tier 2,Small,2016,1374.52,4.8
17542,2021-10-22,Snack Foods,Tier 1,Small,2012,1112.72,3.8
17543,2022-08-04,Dairy,Tier 2,High,2010,307.08,3.6
17544,2022-03-07,Meat,Tier 2,Small,2012,1895.88,4.5
17545,2021-06-22,Household,Tier 2,High,2010,503.89,4.0
17546,2020-12-30,Snack Foods,Tier 1,Small,2016,816.85,4.4
17547,2022-05-30,Breads,Tier 1,Medium,2018,717.71,4.5
17548,2019-11-27,Baking Goods,Tier 2,High,2018,349.82,4.8
17549,2020-09-08,Breads,Tier 1,High,2016,97.79,3.7
17550,2020-02-08,Frozen Foods,Tier 3,High,2018,1863.11,4.8
17551,2020-05-22,Fruits and Vegetables,Tier 2,Small,2018,1491.97,4.0
17552,2022-02-24,Dairy,Tier 3,Medium,2014,90.39,4.8
17553,2022-07-12,Fruits and Vegetables,Tier 2,High,2014,1391.15,3.8
17554,2021-11-04,Seafood,Tier 3,High,2014,302.92,3.7
17555,2019-08-14,Snack Foods,Tier 2,Small,2010,1461.78,4.4
17556,2021-09-10,Soft Drinks,Tier 2,Small,2014,1035.1,4.9
17557,2021-05-14,Soft Drinks,Tier 2,Medium,2016,1956.82,4.2
17558,2022-02-02,Household,Tier 1,High,2014,893.09,3.6
17559,2021-01-14,Breads,Tier 3,High,2016,1510.45,4.8
17560,2020-05-07,Soft Drinks,Tier 2,High,2014,130.55,4.2
17561,2019-11-15,Meat,Tier 1,High,2018,1874.33,4.3
17562,2022-05-27,Frozen Foods,Tier 2,High,2014,1146.8,3.8
17563,2022-07-24,Household,Tier 3,Medium,2016,662.73,3.8
17564,2021-02-11,Snack Foods,Tier 2,High,2016,297.44,4.4
17565,2022-09-26,Baking Goods,Tier 1,Small,2016,1299.6,4.1
17566,2020-03-27,Baking Goods,Tier 2,High,2014,1505.27,3.7
17567,2022-10-24,Fruits and Vegetables,Tier 2,High,2010,216.4,5.0
17568,2021-08-01,Baking Goods,Tier 2,High,2016,371.09,3.6
17569,2021-04-27,Fruits and Vegetables,Tier 2,High,2010,801.58,3.6
17570,2021-10-13,Frozen Foods,Tier 1,High,2014,1710.93,5.0
17571,2022-04-28,Frozen Foods,Tier 2,Medium,2010,1966.72,3.8
17572,2021-06-02,Soft Drinks,Tier 3,Small,2010,1502.8,3.5
17573,2020-02-23,Baking Goods,Tier 3,Medium,2016,60.88,4.1
17574,2021-05-14,Fruits and Vegetables,Tier 2,Small,2014,1811.74,3.8
17575,2021-02-27,Frozen Foods,Tier 1,Small,2016,101.78,4.7
17576,2020-05-09,Household,Tier 3,Small,2018,1799.4,3.9
17577,2021-11-28,Soft Drinks,Tier 2,High,2012,850.12,4.7
17578,2019-06-11,Dairy,Tier 2,Medium,2010,1496.53,4.3
17579,2019-05-01,Soft Drinks,Tier 1,Small,2014,219.78,4.7
17580,2020-02-03,Baking Goods,Tier 2,Small,2010,371.61,4.4
17581,2022-07-09,Breads,Tier 1,High,2014,929.0,4.6
17582,2020-12-28,Soft Drinks,Tier 3,High,2016,125.09,4.2
17583,2020-07-14,Fruits and Vegetables,Tier 2,Medium,2012,810.03,4.1
17584,2020-08-26,Frozen Foods,Tier 1,Small,2012,1516.33,4.2
17585,2022-02-26,Frozen Foods,Tier 2,Small,2012,1326.69,4.6
17586,2020-06-23,Baking Goods,Tier 2,Small,2012,735.97,4.2
17587,2019-12-22,Baking Goods,Tier 3,Medium,2010,67.25,3.9
17588,2020-10-21,Breads,Tier 2,High,2014,575.87,4.7
17589,2020-03-07,Baking Goods,Tier 1,High,2018,1563.65,4.1
17590,2021-12-24,Fruits and Vegetables,Tier 1,Medium,2014,714.03,4.2
17591,2022-05-26,Baking Goods,Tier 1,High,2010,786.12,3.6
17592,2020-07-16,Dairy,Tier 2,Small,2016,194.69,4.0
17593,2022-12-21,Household,Tier 2,Small,2018,1223.3,4.7
17594,2021-03-27,Fruits and Vegetables,Tier 3,Medium,2018,1262.71,4.5
17595,2022-01-02,Breads,Tier 2,High,2018,890.16,3.7
17596,2022-12-19,Household,Tier 1,Medium,2010,1533.11,4.2
17597,2020-12-11,Frozen Foods,Tier 1,Medium,2012,1759.89,4.9
17598,2022-04-30,Soft Drinks,Tier 3,High,2012,1513.55,3.8
17599,2022-04-27,Snack Foods,Tier 1,Medium,2012,1111.4,4.7
17600,2019-01-12,Fruits and Vegetables,Tier 1,Small,2014,1874.6,4.3
17601,2019-08-27,Baking Goods,Tier 1,Medium,2012,795.3,4.0
17602,2020-03-28,Breads,Tier 3,Small,2018,1326.71,5.0
17603,2020-01-18,Fruits and Vegetables,Tier 3,Small,2012,1171.72,4.6
17604,2021-02-20,Fruits and Vegetables,Tier 1,Medium,2018,1691.06,4.0
17605,2019-02-17,Meat,Tier 1,Small,2018,1024.21,3.8
17606,2019-11-13,Snack Foods,Tier 2,Medium,2014,1129.3,4.8
17607,2019-07-28,Frozen Foods,Tier 2,Medium,2012,934.94,4.4
17608,2022-02-16,Frozen Foods,Tier 1,High,2016,324.01,3.6
17609,2020-07-30,Snack Foods,Tier 2,Medium,2012,1778.53,4.1
17610,2019-11-11,Breads,Tier 1,Small,2016,1730.56,4.2
17611,2021-01-23,Baking Goods,Tier 1,Medium,2014,1419.79,4.7
17612,2021-11-25,Snack Foods,Tier 2,Medium,2010,728.19,3.9
17613,2021-07-03,Seafood,Tier 3,High,2014,742.43,4.2
17614,2021-01-24,Frozen Foods,Tier 3,High,2014,120.2,3.6
17615,2020-07-07,Fruits and Vegetables,Tier 3,Small,2016,201.41,3.7
17616,2020-02-07,Meat,Tier 1,Small,2014,1051.91,4.7
17617,2022-02-04,Breads,Tier 1,Small,2018,147.14,4.3
17618,2019-02-08,Breads,Tier 3,Small,2014,243.48,4.1
17619,2020-08-03,Household,Tier 3,High,2014,539.85,3.9
17620,2019-06-29,Baking Goods,Tier 3,Medium,2016,778.7,4.9
17621,2019-01-12,Meat,Tier 1,High,2014,1004.23,4.2
17622,2022-09-24,Breads,Tier 1,High,2014,682.82,4.3
17623,2021-07-31,Baking Goods,Tier 2,High,2012,1884.34,5.0
17624,2020-07-01,Baking Goods,Tier 2,Medium,2018,1904.25,4.6
17625,2022-02-23,Soft Drinks,Tier 2,Medium,2018,159.28,4.1
17626,2019-03-04,Household,Tier 3,High,2018,1971.56,4.3
17627,2021-04-23,Household,Tier 1,Medium,2014,387.16,4.1
17628,2022-01-10,Frozen Foods,Tier 2,High,2018,696.18,4.3
17629,2021-10-05,Household,Tier 2,High,2012,1682.18,4.5
17630,2022-08-15,Frozen Foods,Tier 2,Small,2010,1391.05,5.0
17631,2019-02-03,Breads,Tier 2,High,2010,163.57,4.6
17632,2021-01-21,Fruits and Vegetables,Tier 3,High,2012,1560.48,4.5
17633,2019-02-18,Snack Foods,Tier 1,High,2010,1343.32,3.6
17634,2020-10-19,Baking Goods,Tier 1,Small,2010,1903.47,4.0
17635,2020-12-01,Breads,Tier 1,Medium,2016,1824.52,3.9
17636,2021-12-16,Breads,Tier 2,Small,2014,1951.69,3.7
17637,2019-04-19,Fruits and Vegetables,Tier 3,Medium,2016,937.03,4.8
17638,2021-09-11,Breads,Tier 3,Small,2016,1427.69,4.7
17639,2019-01-24,Soft Drinks,Tier 3,Medium,2012,1925.72,4.7
17640,2019-08-09,Seafood,Tier 1,Small,2010,54.13,3.8
17641,2019-11-11,Baking Goods,Tier 1,High,2012,1588.42,4.4
17642,2019-10-21,Dairy,Tier 3,Medium,2018,155.21,4.3
17643,2021-10-30,Frozen Foods,Tier 2,Small,2016,1997.89,4.4
17644,2021-10-16,Breads,Tier 1,Small,2010,77.07,4.7
17645,2021-10-14,Dairy,Tier 1,Small,2014,1131.67,3.6
17646,2020-09-29,Breads,Tier 2,Medium,2016,1065.79,3.8
17647,2019-09-24,Baking Goods,Tier 2,High,2010,644.23,3.9
17648,2019-03-29,Household,Tier 1,Small,2018,1478.08,4.2
17649,2020-03-30,Meat,Tier 2,Medium,2012,551.15,4.4
17650,2022-03-17,Seafood,Tier 2,Medium,2010,617.03,4.0
17651,2021-01-26,Dairy,Tier 2,High,2010,401.7,3.7
17652,2020-03-06,Dairy,Tier 2,High,2016,1442.43,4.3
17653,2021-06-29,Frozen Foods,Tier 2,High,2010,381.57,3.6
17654,2019-08-30,Baking Goods,Tier 3,Medium,2018,1800.46,4.0
17655,2020-12-02,Dairy,Tier 1,Medium,2014,611.28,3.6
17656,2021-06-20,Baking Goods,Tier 3,High,2018,1061.31,3.8
17657,2021-01-10,Seafood,Tier 3,Small,2010,976.38,3.7
17658,2019-03-07,Dairy,Tier 3,High,2014,1419.59,4.2
17659,2021-08-29,Soft Drinks,Tier 1,High,2018,506.37,3.9
17660,2020-01-13,Fruits and Vegetables,Tier 1,High,2014,1685.35,3.6
17661,2020-01-23,Meat,Tier 1,High,2016,1488.9,3.9
17662,2021-02-19,Dairy,Tier 3,Small,2010,718.1,4.8
17663,2019-07-28,Frozen Foods,Tier 1,Small,2014,284.56,4.8
17664,2022-12-09,Household,Tier 3,High,2012,1034.29,4.8
17665,2019-01-16,Baking Goods,Tier 2,Medium,2016,1962.02,4.1
17666,2022-08-13,Meat,Tier 1,Medium,2010,97.3,4.8
17667,2021-09-12,Snack Foods,Tier 2,Small,2016,1697.48,4.9
17668,2022-05-28,Dairy,Tier 3,High,2012,1414.54,4.9
17669,2020-01-02,Snack Foods,Tier 1,Medium,2010,407.2,3.7
